paper_id,model_id,doi,apa_citation,year,affective_model,is_classifier,class_model_output_number,class_model_output_categories,class_logistic_regression,class_support_vector_machine,class_k_nearest_neighbor,class_quadratic_discrimant_classifier,class_linear_discriminant_analysis,class_tree_based_models,class_naive_bayes,class_avg,class_lasso_t,class_ridge_t,class_lasso_var,class_ridge_var,class_tpa,class_hdc_mer,class_hmm,class_gradient_boostingclass,class_regre_fully_connected_neuronal_network_or_multi_layer_perceptron,class_convolutional_neuronal_network,class_recurrent_neuronal_network,class_gated_recurrent_units,class_lstm,class_cellular_neural_networks,class_adaboost_dt,class_quantum_neural_network,class_probabilistic_neural_network,class_backpropagation,class_extreme_learning_machine,class_ann,class_spiking_deep_belief_network,class_radial_basis_function,class_1r_rule,class_jrip,class_other,is_regressor,regre_model_output_number,regre_model_output_dimensions,regre_linear_regression,regre_support_vector_regression,regre_polynomial_regression,regre_ridge_regression,regre_logistic_regression,regre_knn,regre_decision_tree,regre_multilayer_regression,regre_boosted_regression_trees,regre_fully_connected_neuronal_network_or_multi_layer_perceptron,regre_convolutional_neuronal_network,regre_recurrent_neuronal_network,regre_lstm,regre_probabilistic_neural_network,regre_other,model_level_intersubject,model_level_intrasubject,n_model_input,is_physiologically_interpreted,model_interpretation,is_public_code,public_code_location,accuracy,precision,f_measure,recall_sensitivity_true_positive_rate,specificity_true_negative_rate,false_positive_rate,false_negative_rate,roc_auc,r2,r,mean_absolute_error,concordance_correlation_coefficient,spearmans_ranking_correlation,mean_square_error,root_mean_square_error,pearson_correlation_coefficient,unweighted_average_recall,matthews_correlation_coefficient,geometric_mean,metric_other,revisor,comentarios,Full_Judgement,Full_exclusion_category,Full_Evidence
162,7,10.1109/TENSYMP54529.2022.9864492,"Chatterjee, D., Gavas, R., & Saha, S. K. (2022, July). Exploring skin conductance features for cross-subject emotion recognition. In 2022 IEEE Region 10 Symposium (TENSYMP) (pp. 1-6). IEEE.",,Dimensional,x,2,HV; LV,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,2088,x,"The authors found that frequency domain features were significant for arousal, while time domain and entropy features were significant for valence. These findings align with the understanding that arousal is linked to rapid changes in EDA, while valence is associated with more stable tonic activity.",-,-,0.601,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The study uses only EDA features for emotion recognition and presents unimodal models.
162,8,10.1109/TENSYMP54529.2022.9864492,"Chatterjee, D., Gavas, R., & Saha, S. K. (2022, July). Exploring skin conductance features for cross-subject emotion recognition. In 2022 IEEE Region 10 Symposium (TENSYMP) (pp. 1-6). IEEE.",,Dimensional,x,2,HA; LA,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,2088,x,"The authors found that frequency domain features were significant for arousal, while time domain and entropy features were significant for valence. These findings align with the understanding that arousal is linked to rapid changes in EDA, while valence is associated with more stable tonic activity.",-,-,0.623,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The study uses only EDA features for emotion recognition and presents unimodal models.
162,9,10.1109/TENSYMP54529.2022.9864492,"Chatterjee, D., Gavas, R., & Saha, S. K. (2022, July). Exploring skin conductance features for cross-subject emotion recognition. In 2022 IEEE Region 10 Symposium (TENSYMP) (pp. 1-6). IEEE.",,Dimensional,x,2,HV; LV,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,2088,x,"The authors found that frequency domain features were significant for arousal, while time domain and entropy features were significant for valence. These findings align with the understanding that arousal is linked to rapid changes in EDA, while valence is associated with more stable tonic activity.",-,-,0.584,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The study uses only EDA features for emotion recognition and presents unimodal models.
162,10,10.1109/TENSYMP54529.2022.9864492,"Chatterjee, D., Gavas, R., & Saha, S. K. (2022, July). Exploring skin conductance features for cross-subject emotion recognition. In 2022 IEEE Region 10 Symposium (TENSYMP) (pp. 1-6). IEEE.",,Dimensional,x,2,HA; LA,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,2088,x,"The authors found that frequency domain features were significant for arousal, while time domain and entropy features were significant for valence. These findings align with the understanding that arousal is linked to rapid changes in EDA, while valence is associated with more stable tonic activity.",-,-,0.614,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The study uses only EDA features for emotion recognition and presents unimodal models.
163,1,10.1145/3495002,"Tabbaa, L., Searle, R., Bafti, S. M., Hossain, M. M., Intarasisrisawat, J., Glancy, M., & Ang, C. S. (2021). Vreed: Virtual reality emotion recognition dataset using eye tracking & physiological measures. Proceedings of the ACM on interactive, mobile, wearable and ubiquitous technologies, 5(4), 1-20.",,Dimensional,x,2,HA; LA,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,312,x,"The authors found that the GSR features were the most discriminative for distinguishing between high and low arousal states. They interpreted this finding based on the relationship between GSR and emotional arousal. The high classification accuracy (87.5%) for arousal using only these features supports this physiological interpretation. Additionally, they found that tonic GSR level was more informative for valence discrimination.",-,-,0.875,0.88,0.87,0.88,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,Jero,,yes,include,"The study uses GSR (EDA) along with ECG and eye tracking, but also presents models that use only EDA features."
163,2,10.1145/3495002,"Tabbaa, L., Searle, R., Bafti, S. M., Hossain, M. M., Intarasisrisawat, J., Glancy, M., & Ang, C. S. (2021). Vreed: Virtual reality emotion recognition dataset using eye tracking & physiological measures. Proceedings of the ACM on interactive, mobile, wearable and ubiquitous technologies, 5(4), 1-20.",,Dimensional,x,2,HV; LV,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,312,x,"The authors found that the GSR features were the most discriminative for distinguishing between high and low arousal states. They interpreted this finding based on the relationship between GSR and emotional arousal. The high classification accuracy (87.5%) for arousal using only these features supports this physiological interpretation. Additionally, they found that tonic GSR level was more informative for valence discrimination.",-,-,0.5625,0.62,0.53,0.56,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,Jero,,yes,include,"The study uses GSR (EDA) along with ECG and eye tracking, but also presents models that use only EDA features."
163,3,10.1145/3495002,"Tabbaa, L., Searle, R., Bafti, S. M., Hossain, M. M., Intarasisrisawat, J., Glancy, M., & Ang, C. S. (2021). Vreed: Virtual reality emotion recognition dataset using eye tracking & physiological measures. Proceedings of the ACM on interactive, mobile, wearable and ubiquitous technologies, 5(4), 1-20.",,Dimensional,x,4,HVHA; LVHA; LVLA; HVLA,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,312,x,"The authors found that the GSR features were the most discriminative for distinguishing between high and low arousal states. They interpreted this finding based on the relationship between GSR and emotional arousal. The high classification accuracy (87.5%) for arousal using only these features supports this physiological interpretation. Additionally, they found that tonic GSR level was more informative for valence discrimination.",-,-,0.5313,0.53,0.52,0.53,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,Jero,,yes,include,"The study uses GSR (EDA) along with ECG and eye tracking, but also presents models that use only EDA features."
164,1,10.1049/ccs2.12107,"Zou, C., Deng, Z., He, B., Yan, M., Wu, J., & Zhu, Z. (2024). Emotion classification with multi‐modal physiological signals using multi‐attention‐based neural network. Cognitive Computation and Systems, 6(1-3), 1-11.",,Categorical,x,3,Neutral; Amusement; Stress,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,x,-,-,x,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,-,x,The model uses attention mechanisms to focus on relevant features from multi-modal signals.,-,-,0.648,-,0.6767,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The paper uses EDA in combination with other signals but also evaluates EDA alone.
165,1,10.2478/joeb-2021-0021,"Jacobsen, F. A., Hafli, E. W., Tronstad, C., & Martinsen, Ø. G. (2021). Classification of emotions based on electrodermal activity and transfer learning-a pilot study. Journal of Electrical Bioimpedance, 12(1), 178.",,Categorical,x,3,Amusement; Disgust; Sadness,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,-,-,-,-,-,0.81,0.84,0.81,0.81,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Jero,,yes,include,"The study focuses on emotion classification using electrodermal activity and transfer learning, indicating the use of EDA data."
165,2,10.2478/joeb-2021-0021,"Jacobsen, F. A., Hafli, E. W., Tronstad, C., & Martinsen, Ø. G. (2021). Classification of emotions based on electrodermal activity and transfer learning-a pilot study. Journal of Electrical Bioimpedance, 12(1), 178.",,Categorical,x,6,Anger; Amusement; Disgust; Fear; Sadness; Neutral,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,-,-,-,-,-,0.35,0.57,0.35,0.35,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Jero,,yes,include,"The study focuses on emotion classification using electrodermal activity and transfer learning, indicating the use of EDA data."
166,1,10.3389/fcomp.2023.1264713,"Gohumpu, J., Xue, M., & Bao, Y. (2023). Emotion recognition with multi-modal peripheral physiological signals. Frontiers in Computer Science, 5, 1264713.",,Dimensional,x,2,HA; LA,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,-,x,"The authors found that the combination of HRV and SKT signals with SVM achieved the highest performance for arousal, valence, dominance, and liking. They interpreted this finding based on the complementary information provided by different physiological signals, which enhances the accuracy of emotion recognition.",-,-,0.644,-,0.783,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The study uses EDA (GSR) along with other signals but also presents EDA-only models in the results.
166,2,10.3389/fcomp.2023.1264713,"Gohumpu, J., Xue, M., & Bao, Y. (2023). Emotion recognition with multi-modal peripheral physiological signals. Frontiers in Computer Science, 5, 1264713.",,Dimensional,x,2,HV; LV,-,x,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,-,x,"The authors found that the combination of HRV and SKT signals with DT achieved the highest performance for dominance. They interpreted this finding based on the complementary information provided by different physiological signals, which enhances the accuracy of emotion recognition.",-,-,0.651,-,0.788,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The study uses EDA (GSR) along with other signals but also presents EDA-only models in the results.
166,3,10.3389/fcomp.2023.1264713,"Gohumpu, J., Xue, M., & Bao, Y. (2023). Emotion recognition with multi-modal peripheral physiological signals. Frontiers in Computer Science, 5, 1264713.",,Dimensional,x,2,HV; LV,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,-,x,"The authors found that the combination of HRV and SKT signals with SVM achieved the highest performance for arousal, valence, dominance, and liking. They interpreted this finding based on the complementary information provided by different physiological signals, which enhances the accuracy of emotion recognition.",-,-,0.671,-,0.803,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The study uses EDA (GSR) along with other signals but also presents EDA-only models in the results.
166,4,10.3389/fcomp.2023.1264713,"Gohumpu, J., Xue, M., & Bao, Y. (2023). Emotion recognition with multi-modal peripheral physiological signals. Frontiers in Computer Science, 5, 1264713.",,Dimensional,x,2,High liking; Low liking,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,-,x,"The authors found that the combination of HRV and SKT signals with DT achieved the highest performance for dominance. They interpreted this finding based on the complementary information provided by different physiological signals, which enhances the accuracy of emotion recognition.",-,-,0.703,-,0.826,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The study uses EDA (GSR) along with other signals but also presents EDA-only models in the results.
166,5,10.3389/fcomp.2023.1264713,"Gohumpu, J., Xue, M., & Bao, Y. (2023). Emotion recognition with multi-modal peripheral physiological signals. Frontiers in Computer Science, 5, 1264713.",,Dimensional,x,2,HA; LA,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,-,x,"The authors found that the combination of HRV and SKT signals with SVM achieved the highest performance for arousal, valence, dominance, and liking. They interpreted this finding based on the complementary information provided by different physiological signals, which enhances the accuracy of emotion recognition.",-,-,0.602,-,0.739,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The study uses EDA (GSR) along with other signals but also presents EDA-only models in the results.
166,6,10.3389/fcomp.2023.1264713,"Gohumpu, J., Xue, M., & Bao, Y. (2023). Emotion recognition with multi-modal peripheral physiological signals. Frontiers in Computer Science, 5, 1264713.",,Dimensional,x,2,HV; LV,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,-,x,"The authors found that the combination of HRV and SKT signals with DT achieved the highest performance for dominance. They interpreted this finding based on the complementary information provided by different physiological signals, which enhances the accuracy of emotion recognition.",-,-,0.587,-,0.715,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The study uses EDA (GSR) along with other signals but also presents EDA-only models in the results.
166,7,10.3389/fcomp.2023.1264713,"Gohumpu, J., Xue, M., & Bao, Y. (2023). Emotion recognition with multi-modal peripheral physiological signals. Frontiers in Computer Science, 5, 1264713.",,Dimensional,x,2,HV; LV,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,-,x,"The authors found that the combination of HRV and SKT signals with SVM achieved the highest performance for arousal, valence, dominance, and liking. They interpreted this finding based on the complementary information provided by different physiological signals, which enhances the accuracy of emotion recognition.",-,-,0.623,-,0.751,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The study uses EDA (GSR) along with other signals but also presents EDA-only models in the results.
166,8,10.3389/fcomp.2023.1264713,"Gohumpu, J., Xue, M., & Bao, Y. (2023). Emotion recognition with multi-modal peripheral physiological signals. Frontiers in Computer Science, 5, 1264713.",,Dimensional,x,2,High liking; Low liking,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,-,x,"The authors found that the combination of HRV and SKT signals with DT achieved the highest performance for dominance. They interpreted this finding based on the complementary information provided by different physiological signals, which enhances the accuracy of emotion recognition.",-,-,0.679,-,0.805,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The study uses EDA (GSR) along with other signals but also presents EDA-only models in the results.
166,9,10.3389/fcomp.2023.1264713,"Gohumpu, J., Xue, M., & Bao, Y. (2023). Emotion recognition with multi-modal peripheral physiological signals. Frontiers in Computer Science, 5, 1264713.",,Dimensional,x,2,HA; LA,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,-,x,"The authors found that the combination of HRV and SKT signals with SVM achieved the highest performance for arousal, valence, dominance, and liking. They interpreted this finding based on the complementary information provided by different physiological signals, which enhances the accuracy of emotion recognition.",-,-,0.631,-,0.773,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The study uses EDA (GSR) along with other signals but also presents EDA-only models in the results.
166,10,10.3389/fcomp.2023.1264713,"Gohumpu, J., Xue, M., & Bao, Y. (2023). Emotion recognition with multi-modal peripheral physiological signals. Frontiers in Computer Science, 5, 1264713.",,Dimensional,x,2,HV; LV,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,-,x,"The authors found that the combination of HRV and SKT signals with DT achieved the highest performance for dominance. They interpreted this finding based on the complementary information provided by different physiological signals, which enhances the accuracy of emotion recognition.",-,-,0.64,-,0.78,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The study uses EDA (GSR) along with other signals but also presents EDA-only models in the results.
166,11,10.3389/fcomp.2023.1264713,"Gohumpu, J., Xue, M., & Bao, Y. (2023). Emotion recognition with multi-modal peripheral physiological signals. Frontiers in Computer Science, 5, 1264713.",,Dimensional,x,2,HV; LV,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,-,x,"The authors found that the combination of HRV and SKT signals with SVM achieved the highest performance for arousal, valence, dominance, and liking. They interpreted this finding based on the complementary information provided by different physiological signals, which enhances the accuracy of emotion recognition.",-,-,0.68,-,0.809,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The study uses EDA (GSR) along with other signals but also presents EDA-only models in the results.
166,12,10.3389/fcomp.2023.1264713,"Gohumpu, J., Xue, M., & Bao, Y. (2023). Emotion recognition with multi-modal peripheral physiological signals. Frontiers in Computer Science, 5, 1264713.",,Dimensional,x,2,High liking; Low liking,-,-,-,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,-,x,"The authors found that the combination of HRV and SKT signals with DT achieved the highest performance for dominance. They interpreted this finding based on the complementary information provided by different physiological signals, which enhances the accuracy of emotion recognition.",-,-,0.701,-,0.824,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,{},Jero,,yes,include,The study uses EDA (GSR) along with other signals but also presents EDA-only models in the results.
167,1,10.1109/JBHI.2023.3239305,"Zhu, L., Spachos, P., Ng, P. C., Yu, Y., Wang, Y., Plataniotis, K., & Hatzinakos, D. (2023). Stress detection through wrist-based electrodermal activity monitoring and machine learning. IEEE Journal of Biomedical and Health Informatics, 27(5), 2155-2165.",,Categorical,x,2,Stress; Non-stress,-,-,x,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,,x,-,-,-,-,-,-,0.595,-,0.714,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,-,Jero,db: CLAS,yes,include,"The proposed system needs to be executable on smartphones and smartwatches so that simple machine learning methods are examined. Among the discussed methods, SVM achieved the highest accuracy of 92.9% in one of the datasets. Compared to other modalities, including PPG and ECG, and different combinations, EDA provides the highest accuracy in stress classification."
